db,phase,query_name,duration_sec,total_requests,success_requests,error_requests,ops_per_sec,p50_ms,p95_ms,p99_ms,avg_rows_returned,total_rows_returned,avg_cpu_percent,max_cpu_percent,avg_mem_percent,max_mem_percent,mem_limit_bytes,net_in_delta_bytes,net_out_delta_bytes,block_in_delta_bytes,block_out_delta_bytes
sqlite,benchmark,q2_all_users,43.97340869996697,1000,1000,0,22.741016208751432,38.48419996211305,50.20054005435668,67.58666302543132,10000.0,10000000,64.76947368421054,72.12,0.12947368421052632,0.14,2147483648.0,0.0,0.0,0.0,0.0
sqlite,benchmark,q3_user_by_login,2.0077924999641255,1000,1000,0,498.059435931685,0.755299988668412,1.2309149431530386,1.4437329326756296,1.0,1000,3.28,3.28,0.06,0.06,2147483648.0,0.0,0.0,0.0,0.0
sqlite,benchmark,q4_sellers_rating,2.0038310000672936,1000,1000,0,499.0440810459652,0.9470499935559928,1.4526400016620753,1.6574789281003173,100.0,100000,10.63,10.63,0.04,0.04,2147483648.0,0.0,0.0,0.0,0.0
sqlite,benchmark,q5_orders_offset,2.005539200035855,1000,1000,0,498.6190247401407,0.9678500355221331,1.4995050092693418,1.866697010118514,50.0,50000,15.18,15.18,0.05,0.05,2147483648.0,0.0,0.0,0.0,0.0
sqlite,benchmark,q6_products_by_seller,2.0152999999700114,1000,1000,0,496.204039108262,0.7750499644316733,1.2504750862717628,1.6348529898095874,1.026,1026,3.89,3.89,0.13,0.13,2147483648.0,0.0,0.0,0.0,0.0
sqlite,benchmark,q7_products_join_sellers,1.9728026998927817,1000,1000,0,506.89306135598264,0.7734499522484839,1.2356900901068002,1.750473940046504,1.026,1026,1.3,1.3,0.14,0.14,2147483648.0,0.0,0.0,0.0,0.0
sqlite,benchmark,q8_order_items_join_products,2.0097131999209523,1000,1000,0,497.5834363029177,0.7698499830439687,1.2116400292143226,1.6329019761178643,3.029,3029,4.02,4.02,0.14,0.14,2147483648.0,0.0,0.0,0.0,0.0
sqlite,benchmark,q9_orders_items_products_by_user,2.002482400042936,1000,1000,0,499.3801693231154,0.783849973231554,1.1930900043807922,1.60256709321402,3.035,3035,4.87,4.87,0.14,0.14,2147483648.0,0.0,0.0,0.0,0.0
sqlite,benchmark,q10_top_sellers_qty,18.28506450005807,1000,1000,0,54.689443397742686,16.679599997587502,18.106160021852702,20.653528062393885,20.0,20000,79.935,91.26,0.10250000000000001,0.11,2147483648.0,0.0,0.0,0.0,0.0
sqlite,benchmark,q11_top_categories,2.3553221999900416,1000,1000,0,424.57036239212965,1.7214500694535673,2.301674947375431,2.858989998931065,10.0,10000,48.83,48.83,0.06,0.06,2147483648.0,0.0,0.0,0.0,0.0
