phase,metric_mode,request_index,query_name,sql,client_time_ms,server_time_ms,redis_exec_ms,rows_returned,ok,error
warmup,server,0,q1_user_by_id,SELECT * FROM Users WHERE idUser = ?;,5.92210004106164,5.919300019741058,5.90999994892627,1,True,
benchmark,server,4,q4_sellers_rating,SELECT * FROM Sellers WHERE Rating >= 4 LIMIT 100;,177.323600044474,177.25519998930395,175.98529974929988,100,True,
benchmark,server,8,q4_sellers_rating,SELECT * FROM Sellers WHERE Rating >= 4 LIMIT 100;,72.84049992449582,72.74970004800707,71.50160009041429,100,True,
benchmark,server,9,q4_sellers_rating,SELECT * FROM Sellers WHERE Rating >= 4 LIMIT 100;,69.08220006152987,69.0034000435844,67.74439988657832,100,True,
benchmark,server,0,q5_orders_offset,SELECT * FROM Orders ORDER BY idOrder LIMIT 50 OFFSET 5000;,531.7704000044614,531.2901000725105,526.706600212492,50,True,
benchmark,server,6,q5_orders_offset,SELECT * FROM Orders ORDER BY idOrder LIMIT 50 OFFSET 5000;,528.8591999560595,528.4257000312209,523.9654002944008,50,True,
benchmark,server,4,q5_orders_offset,SELECT * FROM Orders ORDER BY idOrder LIMIT 50 OFFSET 5000;,527.8304999228567,527.3885000497103,523.0640000663698,50,True,
benchmark,server,1,q5_orders_offset,SELECT * FROM Orders ORDER BY idOrder LIMIT 50 OFFSET 5000;,536.8577999761328,536.4177000010386,532.0087997242808,50,True,
benchmark,server,7,q5_orders_offset,SELECT * FROM Orders ORDER BY idOrder LIMIT 50 OFFSET 5000;,533.6039999965578,533.1308000022545,528.7216004217044,50,True,
benchmark,server,2,q5_orders_offset,SELECT * FROM Orders ORDER BY idOrder LIMIT 50 OFFSET 5000;,541.6261999635026,541.1236000945792,536.8352998048067,50,True,
benchmark,server,3,q5_orders_offset,SELECT * FROM Orders ORDER BY idOrder LIMIT 50 OFFSET 5000;,541.5950000751764,541.1572000011802,536.5137001499534,50,True,
benchmark,server,5,q5_orders_offset,SELECT * FROM Orders ORDER BY idOrder LIMIT 50 OFFSET 5000;,537.4750000191852,537.0415999786928,532.5551996938884,50,True,
benchmark,server,8,q5_orders_offset,SELECT * FROM Orders ORDER BY idOrder LIMIT 50 OFFSET 5000;,215.69729992188513,215.26959992479533,210.78040008433163,50,True,
benchmark,server,9,q5_orders_offset,SELECT * FROM Orders ORDER BY idOrder LIMIT 50 OFFSET 5000;,215.5441000359133,215.1636000489816,210.57900006417185,50,True,
benchmark,server,0,q6_products_by_seller,SELECT * FROM Products WHERE Seller_id = ?;,11.118300026282668,11.115700006484985,11.106599937193096,1,True,
benchmark,server,8,q6_products_by_seller,SELECT * FROM Products WHERE Seller_id = ?;,1.6219998942688107,1.6198999946936965,1.6152000753208995,0,True,
benchmark,server,1,q6_products_by_seller,SELECT * FROM Products WHERE Seller_id = ?;,9.717999957501888,9.715699939988554,9.707199991680682,1,True,
benchmark,server,4,q6_products_by_seller,SELECT * FROM Products WHERE Seller_id = ?;,4.200699971988797,4.198299953714013,4.179800045676529,0,True,
benchmark,server,9,q6_products_by_seller,SELECT * FROM Products WHERE Seller_id = ?;,2.300800057128072,2.2993000457063317,2.292599994689226,1,True,
benchmark,server,3,q6_products_by_seller,SELECT * FROM Products WHERE Seller_id = ?;,8.82149999961257,8.81989998742938,8.811099920421839,2,True,
benchmark,server,2,q6_products_by_seller,SELECT * FROM Products WHERE Seller_id = ?;,10.040200082585216,10.02320006955415,10.014700004830956,1,True,
benchmark,server,5,q6_products_by_seller,SELECT * FROM Products WHERE Seller_id = ?;,7.478100014850497,7.476300001144409,7.469399948604405,1,True,
benchmark,server,7,q6_products_by_seller,SELECT * FROM Products WHERE Seller_id = ?;,8.898700005374849,8.896399987861514,8.886200026609004,1,True,
benchmark,server,6,q6_products_by_seller,SELECT * FROM Products WHERE Seller_id = ?;,5.749200005084276,5.7468999875709414,5.739000043831766,1,True,
benchmark,server,1,q7_products_join_sellers,"SELECT p.*, s.Name FROM Products p JOIN Sellers s ON s.idSeller = p.Seller_id WHERE s.idSeller = ?;",10.10309997946024,10.100399958901107,10.088999988511205,1,True,
benchmark,server,4,q7_products_join_sellers,"SELECT p.*, s.Name FROM Products p JOIN Sellers s ON s.idSeller = p.Seller_id WHERE s.idSeller = ?;",8.088700007647276,8.085999987088144,8.076100028119981,0,True,
benchmark,server,0,q7_products_join_sellers,"SELECT p.*, s.Name FROM Products p JOIN Sellers s ON s.idSeller = p.Seller_id WHERE s.idSeller = ?;",10.797199909575284,10.79490000847727,10.784000041894615,1,True,
benchmark,server,8,q7_products_join_sellers,"SELECT p.*, s.Name FROM Products p JOIN Sellers s ON s.idSeller = p.Seller_id WHERE s.idSeller = ?;",2.5107000255957246,2.508800011128187,2.5011999532580376,0,True,
benchmark,server,5,q7_products_join_sellers,"SELECT p.*, s.Name FROM Products p JOIN Sellers s ON s.idSeller = p.Seller_id WHERE s.idSeller = ?;",9.190699900500476,9.188299998641014,9.162600035779178,1,True,
benchmark,server,2,q7_products_join_sellers,"SELECT p.*, s.Name FROM Products p JOIN Sellers s ON s.idSeller = p.Seller_id WHERE s.idSeller = ?;",6.885599927045405,6.882899906486273,6.872100057080388,1,True,
benchmark,server,3,q7_products_join_sellers,"SELECT p.*, s.Name FROM Products p JOIN Sellers s ON s.idSeller = p.Seller_id WHERE s.idSeller = ?;",9.482600027695298,9.480300010181963,9.469499927945435,2,True,
benchmark,server,7,q7_products_join_sellers,"SELECT p.*, s.Name FROM Products p JOIN Sellers s ON s.idSeller = p.Seller_id WHERE s.idSeller = ?;",6.015100050717592,6.012900033965707,6.0038999654352665,1,True,
benchmark,server,9,q7_products_join_sellers,"SELECT p.*, s.Name FROM Products p JOIN Sellers s ON s.idSeller = p.Seller_id WHERE s.idSeller = ?;",4.0911000687628984,4.089000052772462,4.0802001021802425,1,True,
benchmark,server,6,q7_products_join_sellers,"SELECT p.*, s.Name FROM Products p JOIN Sellers s ON s.idSeller = p.Seller_id WHERE s.idSeller = ?;",8.761900011450052,8.75929999165237,8.731400012038648,1,True,
benchmark,server,0,q8_order_items_join_products,"SELECT oi.Product_id, oi.Quantity, p.Title, p.Price FROM Order_Items oi JOIN Products p ON p.idProduct = oi.Product_id WHERE oi.Order_id = ?;",10.640599997714162,10.637699975632131,10.626000235788524,1,True,
benchmark,server,3,q8_order_items_join_products,"SELECT oi.Product_id, oi.Quantity, p.Title, p.Price FROM Order_Items oi JOIN Products p ON p.idProduct = oi.Product_id WHERE oi.Order_id = ?;",13.31369997933507,13.311399961821735,13.259900035336614,3,True,
benchmark,server,7,q8_order_items_join_products,"SELECT oi.Product_id, oi.Quantity, p.Title, p.Price FROM Order_Items oi JOIN Products p ON p.idProduct = oi.Product_id WHERE oi.Order_id = ?;",11.866700020618737,11.8646000046283,11.835899902507663,2,True,
benchmark,server,1,q8_order_items_join_products,"SELECT oi.Product_id, oi.Quantity, p.Title, p.Price FROM Order_Items oi JOIN Products p ON p.idProduct = oi.Product_id WHERE oi.Order_id = ?;",17.025399953126907,17.02329993713647,16.990700038149953,3,True,
benchmark,server,2,q8_order_items_join_products,"SELECT oi.Product_id, oi.Quantity, p.Title, p.Price FROM Order_Items oi JOIN Products p ON p.idProduct = oi.Product_id WHERE oi.Order_id = ?;",16.32430008612573,16.322200070135295,16.295500099658966,4,True,
benchmark,server,8,q8_order_items_join_products,"SELECT oi.Product_id, oi.Quantity, p.Title, p.Price FROM Order_Items oi JOIN Products p ON p.idProduct = oi.Product_id WHERE oi.Order_id = ?;",9.483700036071241,9.475999977439642,9.460099856369197,2,True,
benchmark,server,9,q8_order_items_join_products,"SELECT oi.Product_id, oi.Quantity, p.Title, p.Price FROM Order_Items oi JOIN Products p ON p.idProduct = oi.Product_id WHERE oi.Order_id = ?;",7.585400016978383,7.583500002510846,7.568600121885538,2,True,
benchmark,server,4,q8_order_items_join_products,"SELECT oi.Product_id, oi.Quantity, p.Title, p.Price FROM Order_Items oi JOIN Products p ON p.idProduct = oi.Product_id WHERE oi.Order_id = ?;",18.83720001205802,18.834499991498888,18.79499980714172,4,True,
benchmark,server,5,q8_order_items_join_products,"SELECT oi.Product_id, oi.Quantity, p.Title, p.Price FROM Order_Items oi JOIN Products p ON p.idProduct = oi.Product_id WHERE oi.Order_id = ?;",19.367100088857114,19.36490007210523,19.32179997675121,5,True,
benchmark,server,6,q8_order_items_join_products,"SELECT oi.Product_id, oi.Quantity, p.Title, p.Price FROM Order_Items oi JOIN Products p ON p.idProduct = oi.Product_id WHERE oi.Order_id = ?;",21.39920007903129,21.397200063802302,21.34999993722886,5,True,
benchmark,server,1,q9_orders_items_products_by_user,"SELECT o.idOrder, o.Create_Date, oi.Product_id, oi.Quantity, p.Title, p.Price FROM Orders o JOIN Order_Items oi ON oi.Order_id = o.idOrder JOIN Products p ON p.idProduct = oi.Product_id WHERE o.Users_id = ?;",12.120099971070886,12.117299949750304,12.108299997635186,0,True,
benchmark,server,6,q9_orders_items_products_by_user,"SELECT o.idOrder, o.Create_Date, oi.Product_id, oi.Quantity, p.Title, p.Price FROM Orders o JOIN Order_Items oi ON oi.Order_id = o.idOrder JOIN Products p ON p.idProduct = oi.Product_id WHERE o.Users_id = ?;",7.914999965578318,7.912199944257736,7.903999998234212,0,True,
benchmark,server,7,q9_orders_items_products_by_user,"SELECT o.idOrder, o.Create_Date, oi.Product_id, oi.Quantity, p.Title, p.Price FROM Orders o JOIN Order_Items oi ON oi.Order_id = o.idOrder JOIN Products p ON p.idProduct = oi.Product_id WHERE o.Users_id = ?;",6.224800017662346,6.221699994057417,6.212899927049875,0,True,
benchmark,server,3,q9_orders_items_products_by_user,"SELECT o.idOrder, o.Create_Date, oi.Product_id, oi.Quantity, p.Title, p.Price FROM Orders o JOIN Order_Items oi ON oi.Order_id = o.idOrder JOIN Products p ON p.idProduct = oi.Product_id WHERE o.Users_id = ?;",17.65489997342229,17.65169994905591,17.633099923841655,1,True,
benchmark,server,4,q9_orders_items_products_by_user,"SELECT o.idOrder, o.Create_Date, oi.Product_id, oi.Quantity, p.Title, p.Price FROM Orders o JOIN Order_Items oi ON oi.Order_id = o.idOrder JOIN Products p ON p.idProduct = oi.Product_id WHERE o.Users_id = ?;",20.63419995829463,20.630299928598106,20.600300282239914,2,True,
benchmark,server,9,q9_orders_items_products_by_user,"SELECT o.idOrder, o.Create_Date, oi.Product_id, oi.Quantity, p.Title, p.Price FROM Orders o JOIN Order_Items oi ON oi.Order_id = o.idOrder JOIN Products p ON p.idProduct = oi.Product_id WHERE o.Users_id = ?;",9.194199927151203,9.191200020723045,9.174700127914548,1,True,
benchmark,server,2,q9_orders_items_products_by_user,"SELECT o.idOrder, o.Create_Date, oi.Product_id, oi.Quantity, p.Title, p.Price FROM Orders o JOIN Order_Items oi ON oi.Order_id = o.idOrder JOIN Products p ON p.idProduct = oi.Product_id WHERE o.Users_id = ?;",24.276999989524484,24.272800073958933,24.239499936811626,3,True,
benchmark,server,0,q9_orders_items_products_by_user,"SELECT o.idOrder, o.Create_Date, oi.Product_id, oi.Quantity, p.Title, p.Price FROM Orders o JOIN Order_Items oi ON oi.Order_id = o.idOrder JOIN Products p ON p.idProduct = oi.Product_id WHERE o.Users_id = ?;",25.27039998676628,25.26590006891638,25.22569987922907,4,True,
benchmark,server,5,q9_orders_items_products_by_user,"SELECT o.idOrder, o.Create_Date, oi.Product_id, oi.Quantity, p.Title, p.Price FROM Orders o JOIN Order_Items oi ON oi.Order_id = o.idOrder JOIN Products p ON p.idProduct = oi.Product_id WHERE o.Users_id = ?;",26.418099994771183,26.414299965836108,26.36130014434457,5,True,
benchmark,server,8,q9_orders_items_products_by_user,"SELECT o.idOrder, o.Create_Date, oi.Product_id, oi.Quantity, p.Title, p.Price FROM Orders o JOIN Order_Items oi ON oi.Order_id = o.idOrder JOIN Products p ON p.idProduct = oi.Product_id WHERE o.Users_id = ?;",24.035500013269484,24.031099979765713,23.947500507347286,7,True,
benchmark,server,6,q10_top_sellers_qty,"SELECT p.Seller_id, COUNT(*) AS items, SUM(oi.Quantity) AS qty FROM Order_Items oi JOIN Products p ON p.idProduct = oi.Product_id GROUP BY p.Seller_id ORDER BY qty DESC LIMIT 20;",32010.454599978402,32009.219600004144,31844.1044006031,20,True,
benchmark,server,5,q10_top_sellers_qty,"SELECT p.Seller_id, COUNT(*) AS items, SUM(oi.Quantity) AS qty FROM Order_Items oi JOIN Products p ON p.idProduct = oi.Product_id GROUP BY p.Seller_id ORDER BY qty DESC LIMIT 20;",32217.26269996725,32216.328100068495,32060.37999095861,20,True,
benchmark,server,4,q10_top_sellers_qty,"SELECT p.Seller_id, COUNT(*) AS items, SUM(oi.Quantity) AS qty FROM Order_Items oi JOIN Products p ON p.idProduct = oi.Product_id GROUP BY p.Seller_id ORDER BY qty DESC LIMIT 20;",32240.600700024515,32239.76380005479,32080.13400749769,20,True,
benchmark,server,0,q10_top_sellers_qty,"SELECT p.Seller_id, COUNT(*) AS items, SUM(oi.Quantity) AS qty FROM Order_Items oi JOIN Products p ON p.idProduct = oi.Product_id GROUP BY p.Seller_id ORDER BY qty DESC LIMIT 20;",32298.65589994006,32297.76389990002,32141.76880568266,20,True,
benchmark,server,1,q10_top_sellers_qty,"SELECT p.Seller_id, COUNT(*) AS items, SUM(oi.Quantity) AS qty FROM Order_Items oi JOIN Products p ON p.idProduct = oi.Product_id GROUP BY p.Seller_id ORDER BY qty DESC LIMIT 20;",32354.607000015676,32353.759900084697,32195.83780260291,20,True,
benchmark,server,2,q10_top_sellers_qty,"SELECT p.Seller_id, COUNT(*) AS items, SUM(oi.Quantity) AS qty FROM Order_Items oi JOIN Products p ON p.idProduct = oi.Product_id GROUP BY p.Seller_id ORDER BY qty DESC LIMIT 20;",32386.52820000425,32385.7016999973,32226.569909602404,20,True,
benchmark,server,3,q10_top_sellers_qty,"SELECT p.Seller_id, COUNT(*) AS items, SUM(oi.Quantity) AS qty FROM Order_Items oi JOIN Products p ON p.idProduct = oi.Product_id GROUP BY p.Seller_id ORDER BY qty DESC LIMIT 20;",32451.423799968325,32450.52339998074,32292.42567170877,20,True,
benchmark,server,7,q10_top_sellers_qty,"SELECT p.Seller_id, COUNT(*) AS items, SUM(oi.Quantity) AS qty FROM Order_Items oi JOIN Products p ON p.idProduct = oi.Product_id GROUP BY p.Seller_id ORDER BY qty DESC LIMIT 20;",32560.86480000522,32559.828200028278,32400.90650494676,20,True,
benchmark,server,8,q10_top_sellers_qty,"SELECT p.Seller_id, COUNT(*) AS items, SUM(oi.Quantity) AS qty FROM Order_Items oi JOIN Products p ON p.idProduct = oi.Product_id GROUP BY p.Seller_id ORDER BY qty DESC LIMIT 20;",18771.19430003222,18770.397200016305,18620.73209567461,20,True,
benchmark,server,9,q10_top_sellers_qty,"SELECT p.Seller_id, COUNT(*) AS items, SUM(oi.Quantity) AS qty FROM Order_Items oi JOIN Products p ON p.idProduct = oi.Product_id GROUP BY p.Seller_id ORDER BY qty DESC LIMIT 20;",18660.691499942914,18659.699699957855,18500.730804284103,20,True,
benchmark,server,5,q11_top_categories,"SELECT pc.Category_id, COUNT(*) cnt FROM Product_Categories pc GROUP BY pc.Category_id ORDER BY cnt DESC LIMIT 10;",21700.626599951647,21700.04180003889,21642.164309276268,10,True,
benchmark,server,4,q11_top_categories,"SELECT pc.Category_id, COUNT(*) cnt FROM Product_Categories pc GROUP BY pc.Category_id ORDER BY cnt DESC LIMIT 10;",21889.271199936047,21888.721099938266,21832.10629923269,10,True,
benchmark,server,1,q11_top_categories,"SELECT pc.Category_id, COUNT(*) cnt FROM Product_Categories pc GROUP BY pc.Category_id ORDER BY cnt DESC LIMIT 10;",21945.138599956408,21944.58410004154,21887.794604175724,10,True,
benchmark,server,0,q11_top_categories,"SELECT pc.Category_id, COUNT(*) cnt FROM Product_Categories pc GROUP BY pc.Category_id ORDER BY cnt DESC LIMIT 10;",21949.936599936336,21949.397600023076,21893.61610193737,10,True,
benchmark,server,6,q11_top_categories,"SELECT pc.Category_id, COUNT(*) cnt FROM Product_Categories pc GROUP BY pc.Category_id ORDER BY cnt DESC LIMIT 10;",21957.118800026365,21956.564799998887,21902.24839968141,10,True,
benchmark,server,3,q11_top_categories,"SELECT pc.Category_id, COUNT(*) cnt FROM Product_Categories pc GROUP BY pc.Category_id ORDER BY cnt DESC LIMIT 10;",21962.051399983466,21961.494599934667,21905.360407894477,10,True,
benchmark,server,7,q11_top_categories,"SELECT pc.Category_id, COUNT(*) cnt FROM Product_Categories pc GROUP BY pc.Category_id ORDER BY cnt DESC LIMIT 10;",21974.963299930096,21974.41839997191,21919.201897690073,10,True,
benchmark,server,2,q11_top_categories,"SELECT pc.Category_id, COUNT(*) cnt FROM Product_Categories pc GROUP BY pc.Category_id ORDER BY cnt DESC LIMIT 10;",22009.71859996207,22009.01929999236,21951.981605496258,10,True,
benchmark,server,8,q11_top_categories,"SELECT pc.Category_id, COUNT(*) cnt FROM Product_Categories pc GROUP BY pc.Category_id ORDER BY cnt DESC LIMIT 10;",12408.071600017138,12407.468099961989,12358.386297011748,10,True,
benchmark,server,9,q11_top_categories,"SELECT pc.Category_id, COUNT(*) cnt FROM Product_Categories pc GROUP BY pc.Category_id ORDER BY cnt DESC LIMIT 10;",12294.504499994218,12294.046800001524,12246.077197720297,10,True,
