db,phase,metric_mode,query_name,duration_sec,total_requests,success_requests,error_requests,ops_per_sec,p50_ms,p95_ms,p99_ms,avg_metric_ms,avg_client_ms,avg_server_ms,avg_redis_exec_ms,avg_rows_returned,total_rows_returned,avg_cpu_percent,max_cpu_percent,avg_mem_percent,max_mem_percent,mem_limit_bytes,net_in_delta_bytes,net_out_delta_bytes,block_in_delta_bytes,block_out_delta_bytes
redis,warmup,server,q9_orders_items_products_by_user,22.054469599970616,2,2,0,0.09068456581711058,16.75670000258833,29.9609599635005,31.134671960026026,16.75670000258833,16.7599999695085,16.75670000258833,16.727050009649247,2.0,4,21.72222222222222,34.04,1.8211111111111111,1.83,2147483648.0,12190000.0,19470000.0,0.0,0.0
redis,benchmark,server,q1_user_by_id,1.9264618000015616,10,10,0,5.190863374499247,4.721850040368736,6.326204910874366,6.659240890294313,4.423439991660416,4.425269993953407,4.423439991660416,4.416970000602305,1.0,10,0.35,0.35,1.79,1.79,2147483648.0,0.0,0.0,0.0,0.0
redis,benchmark,server,q2_all_users,18.065341200097464,10,10,0,0.5535461461389973,11681.654050014913,11788.035475026118,11798.886775007704,10640.936940012034,10641.39642000664,10640.936940012034,10619.095067935996,10000.0,100000,24.205714285714286,30.65,1.8171428571428572,1.82,2147483648.0,8600000.0,32600000.0,0.0,0.0
redis,benchmark,server,q3_user_by_login,1.3899301999481395,10,10,0,7.1946058876719965,7.072900014463812,10.833494993858038,11.512059005908668,6.872850004583597,6.875570002011955,6.872850004583597,6.863260001409799,1.0,10,0.38,0.38,1.81,1.81,2147483648.0,0.0,0.0,0.0,0.0
redis,benchmark,server,q4_sellers_rating,2.012533299974166,10,10,0,4.968861881752896,164.7446999559179,174.05340502155013,176.61484099575318,147.70980001194403,147.79247000114992,147.70980001194403,146.40664011240005,100.0,1000,0.33,0.33,1.8,1.8,2147483648.0,0.0,0.0,0.0,0.0
redis,benchmark,server,q5_orders_offset,2.0189526000758633,10,10,0,4.95306328619317,532.2104500373825,541.1420800432097,541.1541760095861,470.6408400204964,471.0859499871731,470.6408400204964,466.17300005164,50.0,500,0.33,0.33,1.81,1.81,2147483648.0,0.0,0.0,0.0,0.0
redis,benchmark,server,q6_products_by_seller,1.9989800999173895,10,10,0,5.002551051115148,8.148099994286895,10.62407503486611,11.01737501216121,6.9911599974147975,6.994750001467764,6.9911599974147975,6.98217999888584,0.9,9,0.41,0.41,1.82,1.82,2147483648.0,0.0,0.0,0.0,0.0
redis,benchmark,server,q7_products_join_sellers,2.0100461000110954,10,10,0,4.975010274612508,8.422649989370257,10.482374986167997,10.732395004015416,7.59027999592945,7.592669990845025,7.59027999592945,7.5770000112243,0.9,9,0.38,0.38,1.81,1.81,2147483648.0,0.0,0.0,0.0,0.0
redis,benchmark,server,q8_order_items_join_products,2.0014492999762297,10,10,0,4.996379373746198,14.816800015978515,20.48266506753862,21.214293064549565,14.581530005671084,14.584330026991665,14.581530005671084,14.550350001081824,3.1,31,21.27,21.27,1.8,1.8,2147483648.0,0.0,0.0,0.0,0.0
redis,benchmark,server,q9_orders_items_products_by_user,2.028409200021997,10,10,0,4.929971723600719,19.140999938827008,25.89752001222223,26.310943975113332,17.370849987491965,17.37441997975111,17.370849987491965,17.340730072464794,2.3,23,0.32,0.32,1.8,1.8,2147483648.0,0.0,0.0,0.0,0.0
redis,benchmark,server,q10_top_sellers_qty,50.89195419999305,10,10,0,0.19649471428631768,32268.763849977404,32510.641040006885,32549.990768024,29594.29855000926,29595.228349987883,29594.29855000926,29436.35899935616,20.0,200,24.302,32.76,1.8240000000000003,1.84,2147483648.0,30600000.0,41500000.0,0.0,0.0
redis,benchmark,server,q11_top_categories,35.04289649997372,10,10,0,0.28536453885903806,21946.990850032307,21993.448894983158,22005.90521899052,20008.57565999031,20009.14011996938,20008.57565999031,19953.89371201163,10.0,100,23.618571428571432,35.43,1.815,1.83,2147483648.0,21800000.0,24000000.0,0.0,0.0
