phase,metric_mode,request_index,query_name,sql,client_time_ms,server_time_ms,redis_exec_ms,rows_returned,ok,error
benchmark,server,3,q8_order_items_join_products,"SELECT oi.Product_id, oi.Quantity, p.Title, p.Price FROM Order_Items oi JOIN Products p ON p.idProduct = oi.Product_id WHERE oi.Order_id = ?;",9.530700044706464,9.514400037005544,9.493200108408928,3,True,
benchmark,server,2,q8_order_items_join_products,"SELECT oi.Product_id, oi.Quantity, p.Title, p.Price FROM Order_Items oi JOIN Products p ON p.idProduct = oi.Product_id WHERE oi.Order_id = ?;",11.656399932689965,11.653899913653731,11.585899977944791,4,True,
benchmark,server,4,q8_order_items_join_products,"SELECT oi.Product_id, oi.Quantity, p.Title, p.Price FROM Order_Items oi JOIN Products p ON p.idProduct = oi.Product_id WHERE oi.Order_id = ?;",8.18750006146729,8.185600046999753,8.147799875587225,4,True,
benchmark,server,1,q9_orders_items_products_by_user,"SELECT o.idOrder, o.Create_Date, oi.Product_id, oi.Quantity, p.Title, p.Price FROM Orders o JOIN Order_Items oi ON oi.Order_id = o.idOrder JOIN Products p ON p.idProduct = oi.Product_id WHERE o.Users_id = ?;",7.486100075766444,7.483200053684413,7.475299993529916,0,True,
benchmark,server,3,q9_orders_items_products_by_user,"SELECT o.idOrder, o.Create_Date, oi.Product_id, oi.Quantity, p.Title, p.Price FROM Orders o JOIN Order_Items oi ON oi.Order_id = o.idOrder JOIN Products p ON p.idProduct = oi.Product_id WHERE o.Users_id = ?;",10.863899951800704,10.861299932003021,10.846600052900612,1,True,
benchmark,server,4,q9_orders_items_products_by_user,"SELECT o.idOrder, o.Create_Date, oi.Product_id, oi.Quantity, p.Title, p.Price FROM Orders o JOIN Order_Items oi ON oi.Order_id = o.idOrder JOIN Products p ON p.idProduct = oi.Product_id WHERE o.Users_id = ?;",7.188500021584332,7.185599999502301,7.152599981054664,2,True,
benchmark,server,2,q9_orders_items_products_by_user,"SELECT o.idOrder, o.Create_Date, oi.Product_id, oi.Quantity, p.Title, p.Price FROM Orders o JOIN Order_Items oi ON oi.Order_id = o.idOrder JOIN Products p ON p.idProduct = oi.Product_id WHERE o.Users_id = ?;",15.90779994148761,15.905099920928478,15.812000026926398,3,True,
benchmark,server,0,q9_orders_items_products_by_user,"SELECT o.idOrder, o.Create_Date, oi.Product_id, oi.Quantity, p.Title, p.Price FROM Orders o JOIN Order_Items oi ON oi.Order_id = o.idOrder JOIN Products p ON p.idProduct = oi.Product_id WHERE o.Users_id = ?;",19.00480000767857,19.002099987119436,18.927200115285814,4,True,
benchmark,server,3,q10_top_sellers_qty,"SELECT p.Seller_id, COUNT(*) AS items, SUM(oi.Quantity) AS qty FROM Order_Items oi JOIN Products p ON p.idProduct = oi.Product_id GROUP BY p.Seller_id ORDER BY qty DESC LIMIT 20;",21217.431399971247,21216.737299924716,21068.883113446645,20,True,
benchmark,server,2,q10_top_sellers_qty,"SELECT p.Seller_id, COUNT(*) AS items, SUM(oi.Quantity) AS qty FROM Order_Items oi JOIN Products p ON p.idProduct = oi.Product_id GROUP BY p.Seller_id ORDER BY qty DESC LIMIT 20;",21227.00990003068,21226.303600007668,21079.303201753646,20,True,
benchmark,server,1,q10_top_sellers_qty,"SELECT p.Seller_id, COUNT(*) AS items, SUM(oi.Quantity) AS qty FROM Order_Items oi JOIN Products p ON p.idProduct = oi.Product_id GROUP BY p.Seller_id ORDER BY qty DESC LIMIT 20;",21307.49390006531,21306.781099992804,21156.61569382064,20,True,
benchmark,server,0,q10_top_sellers_qty,"SELECT p.Seller_id, COUNT(*) AS items, SUM(oi.Quantity) AS qty FROM Order_Items oi JOIN Products p ON p.idProduct = oi.Product_id GROUP BY p.Seller_id ORDER BY qty DESC LIMIT 20;",21349.676799960434,21348.73119997792,21200.160805601627,20,True,
benchmark,server,4,q10_top_sellers_qty,"SELECT p.Seller_id, COUNT(*) AS items, SUM(oi.Quantity) AS qty FROM Order_Items oi JOIN Products p ON p.idProduct = oi.Product_id GROUP BY p.Seller_id ORDER BY qty DESC LIMIT 20;",14806.224400061183,14805.542499991134,14668.174482649192,20,True,
benchmark,server,1,q11_top_categories,"SELECT pc.Category_id, COUNT(*) cnt FROM Product_Categories pc GROUP BY pc.Category_id ORDER BY cnt DESC LIMIT 10;",14013.482899987139,14012.986599933356,13964.304801193066,10,True,
benchmark,server,2,q11_top_categories,"SELECT pc.Category_id, COUNT(*) cnt FROM Product_Categories pc GROUP BY pc.Category_id ORDER BY cnt DESC LIMIT 10;",14033.660100074485,14033.16990006715,13983.404391328804,10,True,
benchmark,server,0,q11_top_categories,"SELECT pc.Category_id, COUNT(*) cnt FROM Product_Categories pc GROUP BY pc.Category_id ORDER BY cnt DESC LIMIT 10;",14043.520400067791,14042.998100048862,13993.618989014067,10,True,
benchmark,server,3,q11_top_categories,"SELECT pc.Category_id, COUNT(*) cnt FROM Product_Categories pc GROUP BY pc.Category_id ORDER BY cnt DESC LIMIT 10;",14081.950999912806,14081.460800021887,14030.95969534479,10,True,
benchmark,server,4,q11_top_categories,"SELECT pc.Category_id, COUNT(*) cnt FROM Product_Categories pc GROUP BY pc.Category_id ORDER BY cnt DESC LIMIT 10;",9631.12309994176,9630.753599922173,9589.8064969806,10,True,
