db,phase,metric_mode,query_name,duration_sec,total_requests,success_requests,error_requests,ops_per_sec,p50_ms,p95_ms,p99_ms,avg_metric_ms,avg_client_ms,avg_server_ms,avg_redis_exec_ms,avg_rows_returned,total_rows_returned,avg_cpu_percent,max_cpu_percent,avg_mem_percent,max_mem_percent,mem_limit_bytes,net_in_delta_bytes,net_out_delta_bytes,block_in_delta_bytes,block_out_delta_bytes
redis,warmup,client,q9_orders_items_products_by_user,20.141262399964035,1,1,0,0.04964932088873365,12.775500072166324,12.775500072166324,12.775500072166324,12.775500072166324,12.775500072166324,12.772100046277046,12.72219989914447,4.0,4,13.01125,15.3,1.815,1.84,2147483648.0,5910000.0,9410000.000000002,0.0,0.0
redis,benchmark,client,q10_top_sellers_qty,63.98701509996317,5,5,0,0.07814085392464068,21769.892600015737,22127.7415800374,22142.664156043902,21414.108880003914,21414.108880003914,21413.223180011846,21247.292564134113,20.0,100,20.827199999999998,54.38,1.8236,1.9,2147483648.0,32240000.0,57700000.0,0.0,16995900.0
redis,benchmark,client,q11_top_categories,63.98701509996317,5,5,0,0.07814085392464068,14685.919200070202,14998.211620002985,15041.727843992412,14673.692300030962,14673.692300030962,14673.205239977688,14619.119523186237,10.0,50,20.827199999999998,54.38,1.8236,1.9,2147483648.0,32240000.0,57700000.0,0.0,16995900.0
redis,benchmark,client,q1_user_by_id,63.98701509996317,5,5,0,0.07814085392464068,0.8457000367343426,3.670140029862522,4.2108280304819345,1.4944400172680616,1.4944400172680616,1.4926600037142634,1.4857199974358082,1.0,5,20.827199999999998,54.38,1.8236,1.9,2147483648.0,32240000.0,57700000.0,0.0,16995900.0
redis,benchmark,client,q2_all_users,63.98701509996317,5,5,0,0.07814085392464068,7463.0799000151455,7831.404620036483,7836.427724026144,7575.695680035278,7575.695680035278,7575.2424200298265,7553.662437503226,10000.0,50000,20.827199999999998,54.38,1.8236,1.9,2147483648.0,32240000.0,57700000.0,0.0,16995900.0
redis,benchmark,client,q3_user_by_login,63.98701509996317,5,5,0,0.07814085392464068,2.283999929204583,5.606240057386458,6.204048064537346,2.943479991517961,2.943479991517961,2.9411599971354008,2.930520032532513,1.0,5,20.827199999999998,54.38,1.8236,1.9,2147483648.0,32240000.0,57700000.0,0.0,16995900.0
redis,benchmark,client,q4_sellers_rating,63.98701509996317,5,5,0,0.07814085392464068,88.43360003083944,114.95831997599451,119.75894396658987,90.83424001000822,90.83424001000822,90.75896001886576,89.45661992765963,100.0,500,20.827199999999998,54.38,1.8236,1.9,2147483648.0,32240000.0,57700000.0,0.0,16995900.0
redis,benchmark,client,q5_orders_offset,63.98701509996317,5,5,0,0.07814085392464068,275.3614999819547,313.940619956702,319.439003970474,279.7519799787551,279.7519799787551,279.2646599933505,274.7112798271701,50.0,250,20.827199999999998,54.38,1.8236,1.9,2147483648.0,32240000.0,57700000.0,0.0,16995900.0
redis,benchmark,client,q6_products_by_seller,63.98701509996317,5,5,0,0.07814085392464068,2.240600064396858,5.714140017516911,6.255948008038104,2.8116000117734075,2.8116000117734075,2.8094800421968102,2.799019985832274,1.0,5,20.827199999999998,54.38,1.8236,1.9,2147483648.0,32240000.0,57700000.0,0.0,16995900.0
redis,benchmark,client,q7_products_join_sellers,63.98701509996317,5,5,0,0.07814085392464068,3.0517999548465014,3.6248599644750357,3.632251964882016,2.8225199785083532,2.8225199785083532,2.8202199609950185,2.801379980519414,1.0,5,20.827199999999998,54.38,1.8236,1.9,2147483648.0,32240000.0,57700000.0,0.0,16995900.0
redis,benchmark,client,q8_order_items_join_products,63.98701509996317,5,5,0,0.07814085392464068,6.602299981750548,7.697420031763613,7.743724030442536,6.010700017213821,6.010700017213821,6.008200021460652,5.986019968986511,3.0,15,20.827199999999998,54.38,1.8236,1.9,2147483648.0,32240000.0,57700000.0,0.0,16995900.0
redis,benchmark,client,q9_orders_items_products_by_user,63.98701509996317,5,5,0,0.07814085392464068,5.69669995456934,9.381219930946827,9.952563922852278,5.311599955894053,5.311599955894053,5.308959982357919,5.2859400399029255,2.0,10,20.827199999999998,54.38,1.8236,1.9,2147483648.0,32240000.0,57700000.0,0.0,16995900.0
